rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
220001,夜明けの鍵,シュガーホリック,"[""鏡音リン""]",,2024-02-22T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,675.0,views,,,675,,,,,https://www.youtube.com/watch?v=uEddQI8Z-88,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":595080,""vocadb_url"":""https://vocadb.net/S/595080"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""uEddQI8Z-88"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""シュガーホリック"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":675,""official_youtube_pvs"":[{""video_id"":""uEddQI8Z-88"",""views"":675,""author"":""シュガーホリック"",""url"":""https://youtu.be/uEddQI8Z-88""}],""highest_individual_official_pv_views"":675,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""シュガーホリック""],""voice_synth_vocalists"":[""鏡音リン""],""voice_synth_types"":{""鏡音リン"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""シュガーホリック"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":134726},{""name"":""鏡音リン"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":14}]}"
220002,LOVER'S LAST MEAL,R&H,"[""Liam"",""Felicia""]",,2025-05-23T00:00:00Z,2025,[],"[""und""]",,,,,,,youtube_views,675.0,views,,,675,,,,,https://www.youtube.com/watch?v=UPnUYU3Ty1o,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":890393,""vocadb_url"":""https://vocadb.net/S/890393"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""UPnUYU3Ty1o"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""R&H"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":675,""official_youtube_pvs"":[{""video_id"":""UPnUYU3Ty1o"",""views"":675,""author"":""R&H"",""url"":""https://youtu.be/UPnUYU3Ty1o""}],""highest_individual_official_pv_views"":675,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""R&H""],""voice_synth_vocalists"":[""Liam"",""Felicia""],""voice_synth_types"":{""Liam"":""synthesizerv"",""Felicia"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""R&H"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":118578},{""name"":""Liam"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":155140},{""name"":""Felicia"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":147231}]}"
220003,ルカと二人で,bajicon,"[""巡音ルカ""]",,2009-03-23T00:00:00Z,2009,[],"[""und""]",,,,,,,youtube_views,675.0,views,,,675,,,,,https://www.youtube.com/watch?v=QwXPjXb6suc,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":562723,""vocadb_url"":""https://vocadb.net/S/562723"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""QwXPjXb6suc"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""bajicon"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":675,""official_youtube_pvs"":[{""video_id"":""QwXPjXb6suc"",""views"":675,""author"":""bajicon"",""url"":""https://youtu.be/QwXPjXb6suc""}],""highest_individual_official_pv_views"":675,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""bajicon""],""voice_synth_vocalists"":[""巡音ルカ""],""voice_synth_types"":{""巡音ルカ"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""bajicon"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":129961},{""name"":""巡音ルカ"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":2}]}"
220004,空を論ず,ナナキ,"[""v flower"",""初音ミク""]",,2021-06-11T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,675.0,views,,,675,,,,,https://www.youtube.com/watch?v=NWoMAOne_CA,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":339096,""vocadb_url"":""https://vocadb.net/S/339096"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""NWoMAOne_CA"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ナナキ"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":675,""official_youtube_pvs"":[{""video_id"":""NWoMAOne_CA"",""views"":675,""author"":""ナナキ"",""url"":""https://youtu.be/NWoMAOne_CA""}],""highest_individual_official_pv_views"":675,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ナナキ""],""voice_synth_vocalists"":[""v flower"",""初音ミク""],""voice_synth_types"":{""v flower"":""vocaloid"",""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""ナナキ"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":84257},{""name"":""v flower"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":21165},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""ノタ"",""artist_type"":null,""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":null}]}"
220005,きっと全部が上手くいきそうな予感だけがしてる,揺れないP,"[""MEIKO V3 (Unknown)""]",,2022-03-22T00:00:00Z,2022,[],"[""und""]",,,,,,,youtube_views,675.0,views,,,675,,,,,https://www.youtube.com/watch?v=5TVQeVBXlGY,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":395738,""vocadb_url"":""https://vocadb.net/S/395738"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""5TVQeVBXlGY"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""揺れないP。【回る矢印、揺れない陽炎。】"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":675,""official_youtube_pvs"":[{""video_id"":""5TVQeVBXlGY"",""views"":675,""author"":""揺れないP。【回る矢印、揺れない陽炎。】"",""url"":""https://youtu.be/5TVQeVBXlGY""}],""highest_individual_official_pv_views"":675,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""揺れないP""],""voice_synth_vocalists"":[""MEIKO V3 (Unknown)""],""voice_synth_types"":{""MEIKO V3 (Unknown)"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""揺れないP"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":85726},{""name"":""MEIKO V3 (Unknown)"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":15811}]}"
220006,INFRARED,OSIKA MUSIC,"[""Yuma"",""重音テトSV""]",,2023-06-06T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,675.0,views,,,675,,,,,https://www.youtube.com/watch?v=kC5TL_68pIw,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":548991,""vocadb_url"":""https://vocadb.net/S/548991"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""kC5TL_68pIw"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""OSIKA MUSIC"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":675,""official_youtube_pvs"":[{""video_id"":""kC5TL_68pIw"",""views"":675,""author"":""OSIKA MUSIC"",""url"":""https://youtu.be/kC5TL_68pIw""}],""highest_individual_official_pv_views"":675,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""OSIKA MUSIC""],""voice_synth_vocalists"":[""Yuma"",""重音テトSV""],""voice_synth_types"":{""Yuma"":""synthesizerv"",""重音テトSV"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""OSIKA MUSIC"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":101337},{""name"":""Yuma"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":109074},{""name"":""重音テトSV"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":118397}]}"
220007,木漏れ日アスファルト,Rosenberg,"[""花隈千冬""]",,2024-05-03T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,675.0,views,,,675,,,,,https://www.youtube.com/watch?v=EcvbznxlQfM,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":621240,""vocadb_url"":""https://vocadb.net/S/621240"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""EcvbznxlQfM"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ローゼンベルグ"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":675,""official_youtube_pvs"":[{""video_id"":""EcvbznxlQfM"",""views"":675,""author"":""ローゼンベルグ"",""url"":""https://youtu.be/EcvbznxlQfM""}],""highest_individual_official_pv_views"":675,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Rosenberg""],""voice_synth_vocalists"":[""花隈千冬""],""voice_synth_types"":{""花隈千冬"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""Rosenberg"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":120024},{""name"":""花隈千冬"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":103592}]}"
220008,君は嘘つき,28or飴,"[""初音ミク""]",,2023-11-09T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,675.0,views,,,675,,,,,https://www.youtube.com/watch?v=2fmPwAfZPJM,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":550280,""vocadb_url"":""https://vocadb.net/S/550280"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""2fmPwAfZPJM"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""28or飴"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":675,""official_youtube_pvs"":[{""video_id"":""2fmPwAfZPJM"",""views"":675,""author"":""28or飴"",""url"":""https://youtu.be/2fmPwAfZPJM""}],""highest_individual_official_pv_views"":675,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""28or飴""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""28or飴"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":125841},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""とまり"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":55067}]}"
220009,2月のある日のCHOCOLATIER,やんす,"[""結月ゆかり 麗""]",,2021-02-14T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,675.0,views,,,675,,,,,https://www.youtube.com/watch?v=LG36eZrrz7Y,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":315478,""vocadb_url"":""https://vocadb.net/S/315478"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""LG36eZrrz7Y"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""やんす"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":675,""official_youtube_pvs"":[{""video_id"":""LG36eZrrz7Y"",""views"":675,""author"":""やんす"",""url"":""https://youtu.be/LG36eZrrz7Y""}],""highest_individual_official_pv_views"":675,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""やんす""],""voice_synth_vocalists"":[""結月ゆかり 麗""],""voice_synth_types"":{""結月ゆかり 麗"":""cevio""},""all_vocadb_artist_credits"":[{""name"":""やんす"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":87422},{""name"":""結月ゆかり 麗"",""artist_type"":""CeVIO"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":84882},{""name"":""とんてぃ"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":89475}]}"
220010,朽ちたダイヤモンド,Langley,"[""鏡音リン""]",,2019-12-08T00:00:00Z,2019,[],"[""und""]",,,,,,,youtube_views,675.0,views,,,675,,,,,https://www.youtube.com/watch?v=DzIV5sQMyuk,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":311360,""vocadb_url"":""https://vocadb.net/S/311360"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""DzIV5sQMyuk"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Langley"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":675,""official_youtube_pvs"":[{""video_id"":""DzIV5sQMyuk"",""views"":675,""author"":""Langley"",""url"":""https://youtu.be/DzIV5sQMyuk""}],""highest_individual_official_pv_views"":675,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Langley""],""voice_synth_vocalists"":[""鏡音リン""],""voice_synth_types"":{""鏡音リン"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""Langley"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":74723},{""name"":""鏡音リン"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":14},{""name"":""Ripal"",""artist_type"":""OtherIndividual"",""roles"":[""instrumentalist""],""is_support"":false,""vocadb_artist_id"":86519},{""name"":""未来夜"",""artist_type"":""OtherIndividual"",""roles"":[""instrumentalist""],""is_support"":false,""vocadb_artist_id"":86521},{""name"":""沙糖5㌘"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":64988},{""name"":""Poina"",""artist_type"":""OtherIndividual"",""roles"":[""mixer""],""is_support"":false,""vocadb_artist_id"":74724},{""name"":""ダイヤモンドダスト吉村"",""artist_type"":""OtherIndividual"",""roles"":[""instrumentalist""],""is_support"":false,""vocadb_artist_id"":74725}]}"
