rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
200001,Do You Know Your Alphabet?,Mark D. Pencil,[],"Learning With Hip Hop (Today's Music Paired With Educational Lessons For Classrooms And Homes, Ages Pre-K - 5th)",,,"[""kids""]","[""und""]",,,,,,,spotify_popularity,12.0,score_0_100,,,,4.199999999999999,36u8tTRE3sdA3SKXduvLMn,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""kids""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
200002,Clean Your Room,Blake Rules,[],Kids Trap 14,,,"[""kids""]","[""und""]",,,,,,,spotify_popularity,12.0,score_0_100,,,,4.199999999999999,0dlEqrdfqOclBMfbhZNuYR,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""kids""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
200003,Drink More Water,Andy Z,[],Camp Andyland,,,"[""kids""]","[""und""]",,,,,,,spotify_popularity,12.0,score_0_100,,,,4.199999999999999,1wO3kty7askKcNshJfy25o,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""kids""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
200004,Boom Chicka Boom (Version 3),Jack Hartmann,[],Super Fun Learning Songs,,,"[""kids""]","[""und""]",,,,,,,spotify_popularity,12.0,score_0_100,,,,4.199999999999999,1bYdrHFsjOizu7tqFXfRw4,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""kids""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
200005,Como Vamos? - How Should We Go?,Basho & Friends,[],En Español,,,"[""kids""]","[""und""]",,,,,,,spotify_popularity,12.0,score_0_100,,,,4.199999999999999,4LmhHkSbcrWl383BLkKQTX,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""kids""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
200006,Time Warp,Cooltime Kids,[],Halloween Music for Kids,,,"[""kids""]","[""und""]",,,,,,,spotify_popularity,12.0,score_0_100,,,,4.199999999999999,7qameUqo6R9uOsNLpJVgY2,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""kids""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
200007,Going on a Lion Hunt (Trap Remix),Pj Panda,[],Pj Panda's New Nursery Rhymes Collection,,,"[""kids""]","[""und""]",,,,,,,spotify_popularity,12.0,score_0_100,,,,4.199999999999999,62V0QiWDbl1mYrIQ0rEQIg,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""kids""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
200008,Starships,Mini Pop Kids,[],Mini Pop Kids 9,,,"[""kids""]","[""und""]",,,,,,,spotify_popularity,12.0,score_0_100,,,,4.199999999999999,7JVdiBlmuGeuiDCk5ZqYsa,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""kids""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
200009,Stuck with U,Mini Pop Kids,[],Mini Pop Kids 18,,,"[""kids""]","[""und""]",,,,,,,spotify_popularity,12.0,score_0_100,,,,4.199999999999999,6PDQQChY0Jz7440TTgsfOz,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""kids""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
200010,Stitches,Mini Pop Kids,[],Mini Pop Kids 13,,,"[""kids""]","[""und""]",,,,,,,spotify_popularity,12.0,score_0_100,,,,4.199999999999999,1oaObWqvnKxqDahv8Tw4px,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""kids""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
200011,Red Light,Christopher Zondaflex Tyler,[],Mr Chris' Hip Hop for Tots,,,"[""kids""]","[""und""]",,,,,,,spotify_popularity,12.0,score_0_100,,,,4.199999999999999,3nM8veP5v3mll8TxlbOYnS,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""kids""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
200012,Tommy Thumb (Tāngmǐ Mŭzhǐ),Babyboomboom,[],English and Mandarin Chinese,,,"[""kids""]","[""und""]",,,,,,,spotify_popularity,12.0,score_0_100,,,,4.199999999999999,6nNO0uY3u7Pga1ynUkqekV,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""kids""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
200013,The Itsy Bitsy Spider,Dora The Explorer,[],Dora The Explorer,,,"[""kids""]","[""und""]",,,,,,,spotify_popularity,12.0,score_0_100,,,,4.199999999999999,2d0BGiVsw5Se0B0xGNhmxd,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""kids""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
200014,Shout,Ultimate Party Mixers,[],Ultimate Party Mix,,,"[""kids""]","[""und""]",,,,,,,spotify_popularity,12.0,score_0_100,,,,4.199999999999999,1OV3JX0OdKctkot56Ujd9R,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""kids""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
200015,Healthy,Pj Panda,[],Raised on Hip Hop,,,"[""kids""]","[""und""]",,,,,,,spotify_popularity,12.0,score_0_100,,,,4.199999999999999,4h0sclha9pcAkN8oJPA795,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-12,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""children_childhood"",""matched_source_genres"":[""kids""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
