rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
80001,Trust Flow,Sahara Rose,[],Trust Flow,2023-10-16,2023,"[""high vibe""]","[""und""]",,,,,,,spotify_popularity,38.0,score_0_100,,,,9.5,5dO5b3ymCEgiN1QxUYTLLY,,,https://doi.org/10.5281/zenodo.11453410,2026-07-22,,"{""emerging_score"":24.954463265636072,""heuristic"":""recent_release + track_momentum - established_artist_penalty; max_3_tracks_per_artist"",""catalog_sources"":""spotify_2025_0_9m_features|spotify_zenodo_0_9m""}"
80002,Lily - HYPERTECHNO,TECHNO KING,[],Lily (HYPERTECHNO),2023-10-26,2023,"[""techno remix""]","[""und""]",,,,,,,spotify_popularity,38.0,score_0_100,,,,9.5,2YxaBthKy9bxsMyumX7HKF,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-07-22,,"{""emerging_score"":24.8795771362422,""heuristic"":""recent_release + track_momentum - established_artist_penalty; max_3_tracks_per_artist"",""catalog_sources"":""spotify_2025_0_9m_features|spotify_zenodo_0_9m""}"
80003,nothing is real,Azure,[],let's escape,2023-07-24,2023,[],"[""und""]",,,,,,,spotify_popularity,38.0,score_0_100,,,,9.5,2JwcszvyAWex0epgg9qZrz,,,https://doi.org/10.5281/zenodo.11453410,2026-07-22,,"{""emerging_score"":24.87085471068194,""heuristic"":""recent_release + track_momentum - established_artist_penalty; max_3_tracks_per_artist"",""catalog_sources"":""spotify_zenodo_0_9m|spotify_2025_0_9m_features""}"
80004,Bad Barbie,Jahlys,[],Bad Barbie,2023-12-01,2023,"[""shatta"",""zouk riddim""]","[""und""]",,,,,,,spotify_popularity,38.0,score_0_100,,,,9.5,0EldeQkAd3vWV7BEvT7oy3,,,https://doi.org/10.5281/zenodo.11453410,2026-07-22,,"{""emerging_score"":24.856720098846772,""heuristic"":""recent_release + track_momentum - established_artist_penalty; max_3_tracks_per_artist"",""catalog_sources"":""spotify_2025_0_9m_features|spotify_zenodo_0_9m""}"
80005,Colombian Night,Skinny Days,[],Colombian Night,2023-02-17,2023,"[""pop edm""]","[""und""]",,,,,,,spotify_popularity,38.0,score_0_100,,,,9.5,4ZmGkCYcwLfZWbBVeo2B7G,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-07-22,,"{""emerging_score"":24.854498324805196,""heuristic"":""recent_release + track_momentum - established_artist_penalty; max_3_tracks_per_artist"",""catalog_sources"":""spotify_zenodo_0_9m|spotify_2025_0_9m_features""}"
80006,PURGE,Dexta Daps,[],TRILOGY,2024-01-12,2024,"[""dancehall"",""riddim""]","[""und""]",,,,,,,spotify_popularity,38.0,score_0_100,,,,9.5,4muGbOtoAF0MiXi8jzcZpd,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-07-22,,"{""emerging_score"":24.78539154023086,""heuristic"":""recent_release + track_momentum - established_artist_penalty; max_3_tracks_per_artist"",""catalog_sources"":""spotify_2025_0_9m_features|spotify_zenodo_0_9m""}"
80007,Pine Barrens,A.J. Meadow,[],Pine Barrens,2022-10-28,2022,[],"[""und""]",,,,,,,spotify_popularity,38.0,score_0_100,,,,9.5,5bLgfdDvNBcuVUgczhA4j5,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-07-22,,"{""emerging_score"":24.769337513181345,""heuristic"":""recent_release + track_momentum - established_artist_penalty; max_3_tracks_per_artist"",""catalog_sources"":""spotify_zenodo_0_9m|spotify_2025_0_9m_features""}"
80008,Gold and Light,J Gov,[],Gold and Light,2022-05-22,2022,[],"[""und""]",,,,,,,spotify_popularity,38.0,score_0_100,,,,9.5,4vJDrxpfX5TD1G4jES9xRT,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-07-22,,"{""emerging_score"":24.73900328731295,""heuristic"":""recent_release + track_momentum - established_artist_penalty; max_3_tracks_per_artist"",""catalog_sources"":""spotify_zenodo_0_9m|spotify_2025_0_9m_features""}"
80009,Ain't Nobody,Hard Lights,[],Ain't Nobody,2023-08-25,2023,"[""hypertechno""]","[""und""]",,,,,,,spotify_popularity,38.0,score_0_100,,,,9.5,4bfHVv3l0nyvJU12zIDhtm,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-07-22,,"{""emerging_score"":24.737364764189874,""heuristic"":""recent_release + track_momentum - established_artist_penalty; max_3_tracks_per_artist"",""catalog_sources"":""spotify_2025_0_9m_features|spotify_zenodo_0_9m""}"
80010,Lavender,Vincent Boot,[],Lavender,2023-09-29,2023,[],"[""und""]",,,,,,,spotify_popularity,38.0,score_0_100,,,,9.5,40ihYNfyv26BDtwVAgI9qC,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-07-22,,"{""emerging_score"":24.717192701900423,""heuristic"":""recent_release + track_momentum - established_artist_penalty; max_3_tracks_per_artist"",""catalog_sources"":""spotify_2025_0_9m_features|spotify_zenodo_0_9m""}"
80011,Free Your Mind,Sopik,[],Free Your Mind,2023-07-28,2023,"[""dark techno"",""german dark minimal techno"",""ukrainian electronic""]","[""und""]",,,,,,,spotify_popularity,38.0,score_0_100,,,,9.5,3aUMxRxGSDBYN1no8c3AkA,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-07-22,,"{""emerging_score"":24.667497348669883,""heuristic"":""recent_release + track_momentum - established_artist_penalty; max_3_tracks_per_artist"",""catalog_sources"":""spotify_2025_0_9m_features|spotify_zenodo_0_9m""}"
80012,take me to church - slowed + reverb,Vallvete,[],take me to church - slowed + reverb,2023-02-24,2023,[],"[""und""]",,,,,,,spotify_popularity,38.0,score_0_100,,,,9.5,6XRBV7lyGx3oo8m8n8XouW,,,https://doi.org/10.5281/zenodo.11453410,2026-07-22,,"{""emerging_score"":24.653978278044264,""heuristic"":""recent_release + track_momentum - established_artist_penalty; max_3_tracks_per_artist"",""catalog_sources"":""spotify_zenodo_0_9m|spotify_2025_0_9m_features""}"
80013,Nothing but trouble,Vidstige,[],Nothing but trouble,2022-09-16,2022,[],"[""und""]",,,,,,,spotify_popularity,38.0,score_0_100,,,,9.5,7JUoKddqlQCvbRNHKEDFcg,,,https://doi.org/10.5281/zenodo.11453410,2026-07-22,,"{""emerging_score"":24.644327096417506,""heuristic"":""recent_release + track_momentum - established_artist_penalty; max_3_tracks_per_artist"",""catalog_sources"":""spotify_zenodo_0_9m|spotify_2025_0_9m_features""}"
80014,For Forever,SAILR,[],For Forever,2023-11-02,2023,"[""modern indie folk""]","[""und""]",,,,,,,spotify_popularity,38.0,score_0_100,,,,9.5,4vPNtJX37j54m2BjkBbcwL,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-07-22,,"{""emerging_score"":24.612144949181854,""heuristic"":""recent_release + track_momentum - established_artist_penalty; max_3_tracks_per_artist"",""catalog_sources"":""spotify_2025_0_9m_features|spotify_zenodo_0_9m""}"
80015,There's No Me...Without You (with Carole King),Glen Campbell,[],There's No Me...Without You (with Carole King),2024-02-16,2024,"[""adult standards"",""arkansas country"",""classic country pop"",""country rock"",""folk rock"",""mellow gold"",""nashville sound"",""singer-songwriter"",""soft rock""]","[""und""]",,,,,,,spotify_popularity,38.0,score_0_100,,,,9.5,1wsXDq84XjC5bpaomBn1P6,,,https://doi.org/10.5281/zenodo.11453410,2026-07-22,,"{""emerging_score"":24.587306808354235,""heuristic"":""recent_release + track_momentum - established_artist_penalty; max_3_tracks_per_artist"",""catalog_sources"":""spotify_zenodo_0_9m|spotify_2025_0_9m_features""}"
80016,告白,Lil Yeek,[],告白,2023-05-24,2023,[],"[""und""]",,,,,,,spotify_popularity,38.0,score_0_100,,,,9.5,0ymUmV7Safc7P6UQDfL0Xp,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-07-22,,"{""emerging_score"":24.464086478414657,""heuristic"":""recent_release + track_momentum - established_artist_penalty; max_3_tracks_per_artist"",""catalog_sources"":""spotify_2025_0_9m_features|spotify_zenodo_0_9m""}"
80017,Dynamite,Pirapus,[],Dynamite,2023-05-31,2023,"[""nz dnb""]","[""und""]",,,,,,,spotify_popularity,38.0,score_0_100,,,,9.5,4V3hPbuDGoK5pGSqeYhDdt,,,https://doi.org/10.5281/zenodo.11453410,2026-07-22,,"{""emerging_score"":24.414460325659284,""heuristic"":""recent_release + track_momentum - established_artist_penalty; max_3_tracks_per_artist"",""catalog_sources"":""spotify_2025_0_9m_features|spotify_zenodo_0_9m""}"
80018,VIENNA,Kota the Friend,[],Lyrics to GO Vol. 5,2024-01-25,2024,"[""underground hip hop""]","[""und""]",,,,,,,spotify_popularity,38.0,score_0_100,,,,9.5,11QFY55JfdxgxNVsWa5FV2,,,https://doi.org/10.5281/zenodo.11453410,2026-07-22,,"{""emerging_score"":24.317960384784705,""heuristic"":""recent_release + track_momentum - established_artist_penalty; max_3_tracks_per_artist"",""catalog_sources"":""spotify_2025_0_9m_features|spotify_zenodo_0_9m""}"
80019,Gang Gang Gang (Feat. Jay Park),Lil Moshpit,[],FLEEKY SEASON,2023-04-17,2023,"[""k-rap""]","[""und""]",,,,,,,spotify_popularity,38.0,score_0_100,,,,9.5,5x7sibAs15rLpRWDI7AMBY,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-07-22,,"{""emerging_score"":24.250476129045133,""heuristic"":""recent_release + track_momentum - established_artist_penalty; max_3_tracks_per_artist"",""catalog_sources"":""spotify_zenodo_0_9m|spotify_2025_0_9m_features""}"
80020,Caliesa,Max Sauer,[],Caliesa,2022-01-23,2022,[],"[""und""]",,,,,,,spotify_popularity,38.0,score_0_100,,,,9.5,4Lj9Ap737rbqtH2Zd6skxa,,,https://doi.org/10.5281/zenodo.11453410,2026-07-22,,"{""emerging_score"":24.239066968006213,""heuristic"":""recent_release + track_momentum - established_artist_penalty; max_3_tracks_per_artist"",""catalog_sources"":""spotify_2025_0_9m_features|spotify_zenodo_0_9m""}"
