rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
150001,スポイト,お柴鉱脈,"[""初音ミク"",""とーず""]",,2023-08-04T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,12792.0,views,,,12792,,,,,https://www.youtube.com/watch?v=2ATcHVf5hJ4,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":518845,""vocadb_url"":""https://vocadb.net/S/518845"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""2ATcHVf5hJ4"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""お柴鉱脈 Oshibacomyaku"",""official_youtube_pv_count"":2,""official_youtube_resolved_pv_count"":2,""official_youtube_total_views"":13161,""official_youtube_pvs"":[{""video_id"":""2ATcHVf5hJ4"",""views"":12792,""author"":""お柴鉱脈 Oshibacomyaku"",""url"":""https://youtu.be/2ATcHVf5hJ4""},{""video_id"":""hsQjxlGwVlU"",""views"":369,""author"":""Oshibacomyaku - Topic"",""url"":""https://youtu.be/hsQjxlGwVlU""}],""highest_individual_official_pv_views"":12792,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""お柴鉱脈"",""とーず""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""お柴鉱脈"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":105792},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""とーず"",""artist_type"":""Producer"",""roles"":[""mastering""],""is_support"":false,""vocadb_artist_id"":53426}]}"
150002,毒善者の退廃,あ子,"[""初音ミク""]",,2018-04-22T00:00:00Z,2018,[],"[""und""]",,,,,,,youtube_views,12791.0,views,,,12791,,,,,https://www.youtube.com/watch?v=DcF6NXsvZC8,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":190944,""vocadb_url"":""https://vocadb.net/S/190944"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":5,""youtube_video_id"":""DcF6NXsvZC8"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""あ子"",""official_youtube_pv_count"":2,""official_youtube_resolved_pv_count"":2,""official_youtube_total_views"":13870,""official_youtube_pvs"":[{""video_id"":""DcF6NXsvZC8"",""views"":12791,""author"":""あ子"",""url"":""https://youtu.be/DcF6NXsvZC8""},{""video_id"":""OCPdhS_-BG4"",""views"":1079,""author"":""Ako - Topic"",""url"":""https://youtu.be/OCPdhS_-BG4""}],""highest_individual_official_pv_views"":12791,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""あ子""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""あ子"",""artist_type"":""Producer"",""roles"":[""composer"",""lyricist""],""is_support"":false,""vocadb_artist_id"":66054},{""name"":""笹さちこ"",""artist_type"":""Animator"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":66280},{""name"":""ナナオ"",""artist_type"":""OtherIndividual"",""roles"":[""instrumentalist"",""mixer""],""is_support"":false,""vocadb_artist_id"":66281}]}"
150003,剽窃[short],蒼,"[""唄音ウタ""]",,2024-03-13T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,12791.0,views,,,12791,,,,,https://www.youtube.com/watch?v=jWyKCKxyeag,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":601746,""vocadb_url"":""https://vocadb.net/S/601746"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""jWyKCKxyeag"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""全て剽窃の所為です。"",""official_youtube_pv_count"":2,""official_youtube_resolved_pv_count"":2,""official_youtube_total_views"":15740,""official_youtube_pvs"":[{""video_id"":""jWyKCKxyeag"",""views"":12791,""author"":""全て剽窃の所為です。"",""url"":""https://youtu.be/jWyKCKxyeag""},{""video_id"":""f2wSuI6snu8"",""views"":2949,""author"":""全て剽窃の所為です。"",""url"":""https://youtu.be/f2wSuI6snu8""}],""highest_individual_official_pv_views"":12791,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""蒼""],""voice_synth_vocalists"":[""唄音ウタ""],""voice_synth_types"":{""唄音ウタ"":""utau""},""all_vocadb_artist_credits"":[{""name"":""蒼"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":98465},{""name"":""唄音ウタ"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":803}]}"
150004,弱虫,甘草,"[""可不""]",,2022-03-27T00:00:00Z,2022,[],"[""und""]",,,,,,,youtube_views,12789.0,views,,,12789,,,,,https://www.youtube.com/watch?v=Z7EPtGXX9QY,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":395290,""vocadb_url"":""https://vocadb.net/S/395290"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""Z7EPtGXX9QY"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""甘草（後で消すP）"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":12789,""official_youtube_pvs"":[{""video_id"":""Z7EPtGXX9QY"",""views"":12789,""author"":""甘草（後で消すP）"",""url"":""https://youtu.be/Z7EPtGXX9QY""}],""highest_individual_official_pv_views"":12789,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""甘草""],""voice_synth_vocalists"":[""可不""],""voice_synth_types"":{""可不"":""cevio""},""all_vocadb_artist_credits"":[{""name"":""甘草"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":96627},{""name"":""可不"",""artist_type"":""CeVIO"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":83928}]}"
150005,Lirio Envenenado,yesi-chan,"[""Lily""]",,2010-08-10T00:00:00Z,2010,[],"[""und""]",,,,,,,youtube_views,12788.0,views,,,12788,,,,,https://www.youtube.com/watch?v=KzSVS9BszLs,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":194597,""vocadb_url"":""https://vocadb.net/S/194597"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":6,""youtube_video_id"":""KzSVS9BszLs"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""YesiDM~ (a.k.a Yesi-chan)"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":12788,""official_youtube_pvs"":[{""video_id"":""KzSVS9BszLs"",""views"":12788,""author"":""YesiDM~ (a.k.a Yesi-chan)"",""url"":""https://youtu.be/KzSVS9BszLs""}],""highest_individual_official_pv_views"":12788,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""yesi-chan""],""voice_synth_vocalists"":[""Lily""],""voice_synth_types"":{""Lily"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""Lily"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":139},{""name"":""yesi-chan"",""artist_type"":""Producer"",""roles"":[""composer"",""illustrator"",""lyricist"",""mixer"",""voicemanipulator""],""is_support"":false,""vocadb_artist_id"":4895},{""name"":""D-Artemisatto"",""artist_type"":""Illustrator"",""roles"":[""lyricist"",""other""],""is_support"":true,""vocadb_artist_id"":15108}]}"
150006,夜の藍 / にばりす,にばりす,"[""初音ミク"",""さぶろう""]",,2021-01-12T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,12786.0,views,,,12786,,,,,https://www.youtube.com/watch?v=xxooHT6GkZ8,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":339107,""vocadb_url"":""https://vocadb.net/S/339107"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""xxooHT6GkZ8"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""にばりす"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":12786,""official_youtube_pvs"":[{""video_id"":""xxooHT6GkZ8"",""views"":12786,""author"":""にばりす"",""url"":""https://youtu.be/xxooHT6GkZ8""}],""highest_individual_official_pv_views"":12786,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""にばりす"",""さぶろう""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""にばりす"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":91675},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""さぶろう"",""artist_type"":""Producer"",""roles"":[""mastering"",""mixer""],""is_support"":false,""vocadb_artist_id"":38491},{""name"":""Kaki_Rin"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":91676}]}"
150007,影,多分、僕はお前が嫌いだ,"[""IA""]",,2021-05-25T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,12786.0,views,,,12786,,,,,https://www.youtube.com/watch?v=TZdd_TRbXb4,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":335898,""vocadb_url"":""https://vocadb.net/S/335898"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":5,""youtube_video_id"":""TZdd_TRbXb4"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""モノクロ街道"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":12786,""official_youtube_pvs"":[{""video_id"":""TZdd_TRbXb4"",""views"":12786,""author"":""モノクロ街道"",""url"":""https://youtu.be/TZdd_TRbXb4""}],""highest_individual_official_pv_views"":12786,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""多分、僕はお前が嫌いだ""],""voice_synth_vocalists"":[""IA""],""voice_synth_types"":{""IA"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""多分、僕はお前が嫌いだ"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":89175},{""name"":""IA"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":504}]}"
150008,Together,DBSK,[],,,,[],"[""und""]",,Cinnamoroll: The Movie,630,,,,myanimelist_members_snapshot,630.0,users,,,,,,,,https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250,2026-09-12,"No trustworthy song-level listen/view count found; MyAnimeList member count from the bundled snapshot is explicitly an anime-popularity proxy, not song listens.","{""theme_type"":""ED"",""theme_sequence"":1,""selection_method"":""theme_order_fallback"",""anilist_id"":null,""mal_id"":5848,""anime_popularity_rank"":9142,""anime_popularity_source"":""myanimelist_members_snapshot"",""theme_metadata_url"":""https://gist.github.com/Chepubelja/00ed0aae9bdd4d9be5f4fd1032d0d250""}"
150009,×××,如月レタス,"[""足立レイ""]",,2023-06-11T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,12784.0,views,,,12784,,,,,https://www.youtube.com/watch?v=_GyLSi6o6GE,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":509876,""vocadb_url"":""https://vocadb.net/S/509876"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""_GyLSi6o6GE"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""如月レタス"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":12784,""official_youtube_pvs"":[{""video_id"":""_GyLSi6o6GE"",""views"":12784,""author"":""如月レタス"",""url"":""https://youtu.be/_GyLSi6o6GE""}],""highest_individual_official_pv_views"":12784,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""如月レタス""],""voice_synth_vocalists"":[""足立レイ""],""voice_synth_types"":{""足立レイ"":""utau""},""all_vocadb_artist_credits"":[{""name"":""足立レイ"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":74389},{""name"":""如月レタス"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":119686}]}"
150010,シークレットアイス,Sayuka,"[""初音ミク"",""Allium AIR Plants""]",,2026-02-21T00:00:00Z,2026,[],"[""und""]",,,,,,,youtube_views,12783.0,views,,,12783,,,,,https://www.youtube.com/watch?v=4Uk9Q2fzDp4,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":923874,""vocadb_url"":""https://vocadb.net/S/923874"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":4,""youtube_video_id"":""4Uk9Q2fzDp4"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Sayu"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":12783,""official_youtube_pvs"":[{""video_id"":""4Uk9Q2fzDp4"",""views"":12783,""author"":""Sayu"",""url"":""https://youtu.be/4Uk9Q2fzDp4""}],""highest_individual_official_pv_views"":12783,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Sayuka"",""Allium AIR Plants""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""Sayuka"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":126712},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""Allium AIR Plants"",""artist_type"":""Producer"",""roles"":[""other""],""is_support"":false,""vocadb_artist_id"":129596},{""name"":""CANO"",""artist_type"":""Animator"",""roles"":[""animator""],""is_support"":false,""vocadb_artist_id"":155632}]}"
