rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
280001,"Stormy Night, Restless Lullaby",Sumeishi,"[""ƒERRERO""]",,2019-10-09T00:00:00Z,2019,[],"[""und""]",,,,,,,youtube_views,183.0,views,,,183,,,,,https://www.youtube.com/watch?v=d_Lt00FW12Y,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":316045,""vocadb_url"":""https://vocadb.net/S/316045"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""d_Lt00FW12Y"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ORPHONOS"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":183,""official_youtube_pvs"":[{""video_id"":""d_Lt00FW12Y"",""views"":183,""author"":""ORPHONOS"",""url"":""https://youtu.be/d_Lt00FW12Y""}],""highest_individual_official_pv_views"":183,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Sumeishi""],""voice_synth_vocalists"":[""ƒERRERO""],""voice_synth_types"":{""ƒERRERO"":""utau""},""all_vocadb_artist_credits"":[{""name"":""ƒERRERO"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":87593},{""name"":""Sumeishi"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":76714}]}"
280002,fugu,嵐山潤木,"[""可不""]",,2024-02-22T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,183.0,views,,,183,,,,,https://www.youtube.com/watch?v=9fFKfaOU51w,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":597835,""vocadb_url"":""https://vocadb.net/S/597835"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""9fFKfaOU51w"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""小夜嵐山 / sayo arashiyama"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":183,""official_youtube_pvs"":[{""video_id"":""9fFKfaOU51w"",""views"":183,""author"":""小夜嵐山 / sayo arashiyama"",""url"":""https://youtu.be/9fFKfaOU51w""}],""highest_individual_official_pv_views"":183,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""嵐山潤木""],""voice_synth_vocalists"":[""可不""],""voice_synth_types"":{""可不"":""cevio""},""all_vocadb_artist_credits"":[{""name"":""嵐山潤木"",""artist_type"":""Producer"",""roles"":[""animator"",""composer"",""lyricist""],""is_support"":false,""vocadb_artist_id"":129064},{""name"":""可不"",""artist_type"":""CeVIO"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":83928}]}"
280003,タマゴにかえる,さくらこうへい,"[""鏡音レン"",""初音ミク""]",,2022-10-02T00:00:00Z,2022,[],"[""und""]",,,,,,,youtube_views,183.0,views,,,183,,,,,https://www.youtube.com/watch?v=ayyFTbkdTXs,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":442940,""vocadb_url"":""https://vocadb.net/S/442940"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""ayyFTbkdTXs"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""さくらこうへい"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":183,""official_youtube_pvs"":[{""video_id"":""ayyFTbkdTXs"",""views"":183,""author"":""さくらこうへい"",""url"":""https://youtu.be/ayyFTbkdTXs""}],""highest_individual_official_pv_views"":183,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""さくらこうへい""],""voice_synth_vocalists"":[""鏡音レン"",""初音ミク""],""voice_synth_types"":{""鏡音レン"":""vocaloid"",""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""さくらこうへい"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":77573},{""name"":""鏡音レン"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":15},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""ちーず子"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":59439}]}"
280004,心はハイテンション,紫波　和砂,"[""GUMI""]",,2016-04-29T00:00:00Z,2016,[],"[""und""]",,,,,,,youtube_views,183.0,views,,,183,,,,,https://www.youtube.com/watch?v=ZqDi7NR_1Xc,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":828891,""vocadb_url"":""https://vocadb.net/S/828891"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""ZqDi7NR_1Xc"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""紫波和砂"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":183,""official_youtube_pvs"":[{""video_id"":""ZqDi7NR_1Xc"",""views"":183,""author"":""紫波和砂"",""url"":""https://youtu.be/ZqDi7NR_1Xc""}],""highest_individual_official_pv_views"":183,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""紫波　和砂""],""voice_synth_vocalists"":[""GUMI""],""voice_synth_types"":{""GUMI"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""GUMI"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":3},{""name"":""紫波　和砂"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":31167}]}"
280005,CONTINUE FOREVER,Snon,"[""IA""]",,2016-04-29T00:00:00Z,2016,[],"[""und""]",,,,,,,youtube_views,183.0,views,,,183,,,,,https://www.youtube.com/watch?v=ji45fVEgNB4,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":820735,""vocadb_url"":""https://vocadb.net/S/820735"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""ji45fVEgNB4"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Snon"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":183,""official_youtube_pvs"":[{""video_id"":""ji45fVEgNB4"",""views"":183,""author"":""Snon"",""url"":""https://youtu.be/ji45fVEgNB4""}],""highest_individual_official_pv_views"":183,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Snon""],""voice_synth_vocalists"":[""IA""],""voice_synth_types"":{""IA"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""Snon"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":146867},{""name"":""IA"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":504}]}"
280006,早春,taichi,"[""初音ミク""]",,2025-04-02T00:00:00Z,2025,[],"[""und""]",,,,,,,youtube_views,183.0,views,,,183,,,,,https://www.youtube.com/watch?v=RKEkKv2y_Bs,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":846428,""vocadb_url"":""https://vocadb.net/S/846428"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""RKEkKv2y_Bs"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""taichi"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":183,""official_youtube_pvs"":[{""video_id"":""RKEkKv2y_Bs"",""views"":183,""author"":""taichi"",""url"":""https://youtu.be/RKEkKv2y_Bs""}],""highest_individual_official_pv_views"":183,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""taichi""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""taichi"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":169623},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""勿草"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":85156}]}"
280007,セワシナ,ひいらぎ。,"[""初音ミク""]",,2023-05-26T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,183.0,views,,,183,,,,,https://www.youtube.com/watch?v=FD5mvlv-LVA,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":852791,""vocadb_url"":""https://vocadb.net/S/852791"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""FD5mvlv-LVA"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ひいらぎ。🌙☕️"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":183,""official_youtube_pvs"":[{""video_id"":""FD5mvlv-LVA"",""views"":183,""author"":""ひいらぎ。🌙☕️"",""url"":""https://youtu.be/FD5mvlv-LVA""}],""highest_individual_official_pv_views"":183,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ひいらぎ。""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""ひいらぎ。"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":170484}]}"
280008,スケアード,冬木ひあめ,"[""v flower""]",,2025-03-17T00:00:00Z,2025,[],"[""und""]",,,,,,,youtube_views,183.0,views,,,183,,,,,https://www.youtube.com/watch?v=lhhBSpQqCeg,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":764634,""vocadb_url"":""https://vocadb.net/S/764634"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""lhhBSpQqCeg"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""冬木ひあめ"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":183,""official_youtube_pvs"":[{""video_id"":""lhhBSpQqCeg"",""views"":183,""author"":""冬木ひあめ"",""url"":""https://youtu.be/lhhBSpQqCeg""}],""highest_individual_official_pv_views"":183,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""冬木ひあめ""],""voice_synth_vocalists"":[""v flower""],""voice_synth_types"":{""v flower"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""冬木ひあめ"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":138617},{""name"":""v flower"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":21165}]}"
280009,All knowing victim,narukka,"[""Synthesizer V AI Megpoid""]",,2023-12-25T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,183.0,views,,,183,,,,,https://www.youtube.com/watch?v=5JRiZlil7V8,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":711975,""vocadb_url"":""https://vocadb.net/S/711975"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""5JRiZlil7V8"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""narukka"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":183,""official_youtube_pvs"":[{""video_id"":""5JRiZlil7V8"",""views"":183,""author"":""narukka"",""url"":""https://youtu.be/5JRiZlil7V8""}],""highest_individual_official_pv_views"":183,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""narukka""],""voice_synth_vocalists"":[""Synthesizer V AI Megpoid""],""voice_synth_types"":{""Synthesizer V AI Megpoid"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""narukka"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":113613},{""name"":""Synthesizer V AI Megpoid"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":128632}]}"
280010,Klíč,Sakana,"[""可不""]",,2023-06-17T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,183.0,views,,,183,,,,,https://www.youtube.com/watch?v=ruGecevEAlo,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":507297,""vocadb_url"":""https://vocadb.net/S/507297"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""ruGecevEAlo"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Sakana"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":183,""official_youtube_pvs"":[{""video_id"":""ruGecevEAlo"",""views"":183,""author"":""Sakana"",""url"":""https://youtu.be/ruGecevEAlo""}],""highest_individual_official_pv_views"":183,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Sakana""],""voice_synth_vocalists"":[""可不""],""voice_synth_types"":{""可不"":""cevio""},""all_vocadb_artist_credits"":[{""name"":""Sakana"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":114949},{""name"":""可不"",""artist_type"":""CeVIO"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":83928}]}"
