rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
50001,Burden,Opeth,[],,2008-06-03,2008,"[""death-metal""]","[""und""]",,,,,,,spotify_popularity,50.0,score_0_100,,,,17.5,7EqkvBTdhYPTd91mN2DmcA,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-09-11,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""alternative_extreme"",""matched_source_genres"":[""death-metal""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
50002,San Francisco,THE DRIVER ERA,[],X,2019-07-26,2019,"[""['modern alternative rock']""]","[""und""]",,,,,,,spotify_popularity,50.0,score_0_100,,,,17.5,4PM1GNZvWKMVdacTes0BvC,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-09-11,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""alternative_extreme"",""matched_source_genres"":[""['modern alternative rock']""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
50003,Showbiz,Muse,[],Showbiz,1999,1999,"[""['alternative rock'"",""'modern rock'"",""'permanent wave'"",""'rock']""]","[""und""]",,,,,,,spotify_popularity,50.0,score_0_100,,,,17.5,2sCFFlnYg6Lk75GCcfSXEz,,,https://www.kaggle.com/datasets/anantsinghal786/almost-million-songs-dataset-2025-16-features,2026-09-11,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""alternative_extreme"",""matched_source_genres"":[""['alternative rock'"",""'modern rock'"",""'permanent wave'"",""'rock']""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
50004,"Don't Ask, Don't Tell",Chelsea Grin,[],Evolve,,,"[""death-metal""]","[""und""]",,,,,,,spotify_popularity,50.0,score_0_100,,,,17.5,4pp9Yhne1AavWHck7OzGFD,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-11,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""alternative_extreme"",""matched_source_genres"":[""death-metal""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
50005,Anomaly,Aviana,[],Anomaly,,,"[""metalcore""]","[""und""]",,,,,,,spotify_popularity,50.0,score_0_100,,,,17.5,4y2WxyFPLHaLoHkxymgNar,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-11,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""alternative_extreme"",""matched_source_genres"":[""metalcore""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
50006,Gönül,Duman,[],"Orhan Gencebay ile Bir Ömür, Vol.1",2012,2012,"[""['anadolu rock'"",""'karadeniz turkuleri'"",""'turkish alternative'"",""'turkish alternative rock'"",""'turkish rock']""]","[""und""]",,,,,,,spotify_popularity,50.0,score_0_100,,,,17.5,0bTV1eMQO1HvYjzOZOv1e4,,,https://www.kaggle.com/datasets/yamaerenay/spotify-dataset-19212020-600k-tracks,2026-09-11,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""alternative_extreme"",""matched_source_genres"":[""['anadolu rock'"",""'karadeniz turkuleri'"",""'turkish alternative'"",""'turkish alternative rock'"",""'turkish rock']""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
50007,DIKEMBE!,JPEGMAFIA,[],OFFLINE!,,,"[""industrial""]","[""und""]",,,,,,,spotify_popularity,50.0,score_0_100,,,,17.5,7CTG11dlmh6jwyf7g75Hxo,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-11,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""alternative_extreme"",""matched_source_genres"":[""industrial""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
50008,Swan Song,Betraying The Martyrs,[],Swan Song,,,"[""death-metal""]","[""und""]",,,,,,,spotify_popularity,50.0,score_0_100,,,,17.5,64q2xOrEX0Vmlmu2ywX4YG,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-11,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""alternative_extreme"",""matched_source_genres"":[""death-metal""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
50009,Hollywood's Bleeding,Andrew Baena,[],Hollywood's Bleeding,,,"[""metalcore""]","[""und""]",,,,,,,spotify_popularity,50.0,score_0_100,,,,17.5,6GR1sgN51rNrjhPVu0iEQA,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-11,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""alternative_extreme"",""matched_source_genres"":[""metalcore""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
50010,Something,Escape the Fate,[],This War Is Ours (Deluxe Edition),,,"[""metalcore""]","[""und""]",,,,,,,spotify_popularity,50.0,score_0_100,,,,17.5,6RBY5ToIdDyhM1JNxEYqhd,,,https://github.com/szewczakjj/Almost-Million-Songs-Dataset-2025-16-Features-,2026-09-11,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""alternative_extreme"",""matched_source_genres"":[""metalcore""],""matched_unserious_title_phrase"":false,""selection"":""source genre/tag membership plus source-backed popularity ranking""}"
