rank,title,main_artist,featured_artists,album,release_date,release_year,genres,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
1,As It Was,Harry Styles,[],As It Was,3/31/2022,2022,"[""pop""]",,,,,,,spotify_streams,4528530901.0,streams,4528530901,Spotify,,79.5713479051436,4LRPiXqCikLlN15c3yImP7,,USSM22200594,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""2020s"",""era_rank"":1,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":1623914,""catalog_sources"":""spotify_top10000_2023|spotify_2024_crossplatform|spotify_114k""}"
2,MILLION DOLLAR BABY,Tommy Richman,[],Million Dollar Baby - Single,4/26/2024,2024,[],,,,,,,spotify_streams,1459785281.0,streams,1459785281,Spotify,,83.89687385893086,,,QM24S2402528,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""2020s"",""era_rank"":2,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":458950,""catalog_sources"":""spotify_2024_crossplatform""}"
3,Espresso,Sabrina Carpenter,[],Espresso,4/12/2024,2024,[],,,,,,,spotify_streams,3101343375.0,streams,3101343375,Spotify,,77.65254084961882,,,USUV72401318,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""2020s"",""era_rank"":3,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":1555914,""catalog_sources"":""spotify_2024_crossplatform""}"
4,Not Like Us,Kendrick Lamar,[],Not Like Us,5/4/2024,2024,[],,,,,,,spotify_streams,1989285968.0,streams,1989285968,Spotify,,81.30060812026369,,,USUG12400910,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""2020s"",""era_rank"":4,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":873838,""catalog_sources"":""spotify_2024_crossplatform""}"
5,BIRDS OF A FEATHER,Billie Eilish,[],HIT ME HARD AND SOFT,5/17/2024,2024,[],,,,,,,spotify_streams,3862879799.0,streams,3862879799,Spotify,,74.63464205487521,,,USUM72401994,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""2020s"",""era_rank"":5,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":2041443,""catalog_sources"":""spotify_2024_crossplatform""}"
6,greedy,Tate McRae,[],greedy,9/14/2023,2023,"[""pop""]",,,,,,,spotify_streams,2296511658.0,streams,2296511658,Spotify,,77.54355926376081,3rUGC1vUpkDG9CZFHMur1t,,USRV82300987,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""2020s"",""era_rank"":6,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":850647,""catalog_sources"":""spotify_2024_crossplatform|spotify_2025_0_9m_features|spotify_zenodo_0_9m""}"
7,I'm Good (Blue),David Guetta,[],I'm Good (Blue),8/26/2022,2022,"[""dance"",""edm"",""pop""]",,,,,,,spotify_streams,2450675552.0,streams,2450675552,Spotify,,77.0979956673284,5ktc8d1y2Gd0ug5OpNm6Ia,,UKWLG2200055,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""2020s"",""era_rank"":7,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":780290,""catalog_sources"":""spotify_114k|spotify_top10000_2023|spotify_2024_crossplatform""}"
8,Beautiful Things,Benson Boone,[],Beautiful Things,1/18/2024,2024,[],,,,,,,spotify_streams,3057359870.0,streams,3057359870,Spotify,,78.61431884281293,,,USWB12307016,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""2020s"",""era_rank"":8,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":1804328,""catalog_sources"":""spotify_2024_crossplatform""}"
9,drivers license,Olivia Rodrigo,[],drivers license,1/8/2021,2021,"[""pop""]",,,,,,,spotify_streams,2901195262.0,streams,2901195262,Spotify,,75.97601050857085,7lPN2DXiMsVn7XUKtOW1CS,,USUG12004750,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""2020s"",""era_rank"":9,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":915442,""catalog_sources"":""spotify_114k|spotify_top10000_2023|spotify_600k_historical|spotify_2024_crossplatform""}"
10,i like the way you kiss me,Artemas,[],I like the way you kiss me,3/19/2024,2024,[],,,,,,,spotify_streams,1587616614.0,streams,1587616614,Spotify,,80.5897429825959,,,QZJ842400387,https://kworb.net/spotify/songs.html,2026-07-22,Metric snapshot/date label: 2026-07-22.,"{""era_bucket"":""2020s"",""era_rank"":10,""metric_snapshot_date"":""2026-07-22"",""streams_is_cumulative"":true,""daily_streams"":540536,""catalog_sources"":""spotify_2024_crossplatform""}"
